,Product Name,Product Prices,Product Ratings,Product Description
3278,"POCO X2 (Matrix Purple, 64 GB)","₹18,990",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3279,"POCO X2 (Atlantis Blue, 64 GB)","₹16,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3280,"realme 3 Pro (Nitro Blue, 64 GB)","₹18,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP | 25MP Front Camera4045 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorDual Nano SIM Slot and Memory Card SlotVOOC Flash Charge 3.0Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3281,"OPPO A53 (Mint Cream, 128 GB)","₹18,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
3282,"Honor 9N (Midnight Black, 64 GB)","₹19,990",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
3283,"POCO X2 (Phoenix Red, 64 GB)","₹17,600",4.2,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3284,"realme 6 Pro (Lightning Orange, 64 GB)","₹15,499",4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera4300 mAh BatterySnapdragon 720G Processor90 Hz Ultra Smooth Display30 W Flash ChargeSide Fingerprint Sensor | Dual In Display SelfieBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
3285,"POCO X3 (Cobalt Blue, 64 GB)","₹15,499",4.1,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 2MP + 2MP | 20MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 732G Processor1 Year for Handset and 6 Months for Accessories
3286,"ASUS Zenfone 2 ZE551ML (Silver, 32 GB)","₹18,999",4.5,4 GB RAM | 32 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-Polymer BatteryIntel Atom Z3580 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3287,"REDMI Note 9 Pro Max (Interstellar Black, 64 GB)","₹16,199",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 5MP + 2MP | 32MP Front Camera5020 mAh Lithium Polymer BatteryQualcomm Snapdragon 720G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories
3288,"ASUS Zenfone 2 (Silver, 32 GB)","₹15,999",3.9,4 GB RAM | 32 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-Polymer BatteryIntel Atom Z3560 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3289,"ASUS Zenfone 2 (Silver, 16 GB)","₹16,999",4.4,4 GB RAM | 16 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-Polymer BatteryIntel Atom Z3560 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3290,"Alcatel Idol 4 (Dark Grey, 16 GB)","₹16,499",4.3,3 GB RAM | 16 GB ROM | Expandable Upto 512 GB13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 8MP Front Camera2610 mAh Li-Polymer BatteryMSM8952 Processor
3291,"OPPO A52 (Stream White, 128 GB)","₹19,900",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
3292,"Lenovo Z2 Plus (Black, 32 GB)","₹19,999",4.3,3 GB RAM | 32 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3293,"realme 8 (Cyber Black, 128 GB)","₹19,990",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
3294,"REDMI Note 9 (Arctic White, 128 GB)","₹18,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
3295,"REDMI Note 9 (Shadow Black, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
3296,"Nokia 5 (Tempered Blue, 16 GB)","₹16,999",4.3,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3297,"MOTOROLA Moto G8 Plus (Cosmic Blue, 64 GB)","₹18,990",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP + 16MP | 25MP Front Camera4000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
3298,"REDMI 9 Power (Blazing Blue, 128 GB)","₹18,990",4,6 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
3299,"SAMSUNG Galaxy On Max (Black, 32 GB)","₹18,990",4.3,"4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3300 mAh BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year"
3300,"REDMI Note 10 Pro (Vintage Bronze, 128 GB)","₹18,990",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 5MP + 2MP | 16MP Front Camera5020 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
3301,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹18,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3302,"REDMI Note 10 Pro Max (Vintage Bronze, 128 GB)","₹17,600",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera | 16MP Front Camera5020 mAh BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
3303,"ASUS ZenFone Max Pro M2 (Blue, 32 GB)","₹17,600",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 660 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3304,"OPPO A9 2020 (Vanilla Mint, 128 GB)","₹16,000",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3305,"OPPO A9 2020 (Marine Green, 128 GB)","₹15,999",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3306,"OPPO A9 2020 (Space Purple, 128 GB)","₹15,990",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3307,"REDMI Note 10T 5G (Graphite Black, 128 GB)","₹15,999",4.3,"6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP Primary Camera + 2MP Macro Lens + 2MP Depth Sensor | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 700 ProcessorMax GPU Frequency: 950 MHz, Supports GAME Turbo 3.0, UFS2.2 Storage, Reading Mode 3.0, 360 Degree Ambient Light Sensors, Supports 18W Fast Charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories"
3308,"Motorola Edge 20 Fusion 5G (Cyber Teal, 128 GB)","₹17,990",4,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories
3309,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display64MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Dimensity 700 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase
3310,"vivo Z1x (Phantom Purple, 64 GB)","₹16,999",4.1,6 GB RAM | 64 GB ROM16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories
3311,"Nokia 6.1 Plus (Black, 64 GB)","₹16,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB14.73 cm (5.8 inch) Full HD+ Display16MP + 5MP | 16MP Front Camera3060 mAh BatteryQualcomm Snapdragon 636 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3312,"Lenovo Z2 Plus (Black, 32 GB)","₹17,990",4.4,3 GB RAM | 32 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3313,"realme 8 (Cyber Black, 128 GB)","₹16,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
3314,"REDMI Note 9 (Arctic White, 128 GB)","₹16,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
3315,"Nokia 5 (Tempered Blue, 16 GB)","₹13,990",4.2,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3316,"MOTOROLA Moto G8 Plus (Cosmic Blue, 64 GB)","₹18,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP + 16MP | 25MP Front Camera4000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
3317,"REDMI 9 Power (Blazing Blue, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
3318,"IQOO Z6 44W (Raven Black, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Display50MP + 50MP + 2MP + 2MP | 16MP + 16MP Dual Front Camera5000 mAh Battery1 Year
3319,"SAMSUNG Galaxy On Max (Black, 32 GB)","₹15,990",4.2,"4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3300 mAh BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year"
3320,"REDMI Note 10 Pro (Vintage Bronze, 128 GB)","₹17,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 5MP + 2MP | 16MP Front Camera5020 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
3321,"Redmi K20 (Flame Red, 128 GB)","₹16,999",4.4,6 GB RAM | 128 GB ROM16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP + 8MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 730 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3322,"Motorola Edge 20 Fusion 5G (Cyber Teal, 128 GB)","₹17,499",4.4,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories
3323,"ASUS ZenFone Max Pro M2 (Blue, 32 GB)","₹17,999",4.5,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 660 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3324,"REDMI Note 10T 5G (Graphite Black, 128 GB)","₹11,999",4.5,"6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP Primary Camera + 2MP Macro Lens + 2MP Depth Sensor | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 700 ProcessorMax GPU Frequency: 950 MHz, Supports GAME Turbo 3.0, UFS2.2 Storage, Reading Mode 3.0, 360 Degree Ambient Light Sensors, Supports 18W Fast Charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories"
3325,"REDMI Note 10 Pro Max (Vintage Bronze, 128 GB)","₹16,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera | 16MP Front Camera5020 mAh BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
3326,"OPPO A9 2020 (Marine Green, 128 GB)","₹16,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3327,"OPPO A9 2020 (Space Purple, 128 GB)","₹18,999",4.5,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3328,"OPPO A9 2020 (Vanilla Mint, 128 GB)","₹19,990",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3329,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)","₹10,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display64MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Dimensity 700 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase
3330,"Nokia 6.1 Plus (Black, 64 GB)","₹11,990",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB14.73 cm (5.8 inch) Full HD+ Display16MP + 5MP | 16MP Front Camera3060 mAh BatteryQualcomm Snapdragon 636 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3331,"Nokia 6.1 Plus (White, 64 GB)","₹10,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB14.73 cm (5.8 inch) Full HD+ Display16MP + 5MP | 16MP Front Camera3060 mAh BatteryQualcomm Snapdragon 636 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3332,"LG W41 (Magic Blue, 64 GB)","₹10,499",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.64 cm (6.55 inch) HD+ Display48MP + 8MP + 5MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase
3333,"SAMSUNG Galaxy A70 (White, 128 GB)","₹10,999",4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ Display32MP + 5MP + 8MP | 32MP Front Camera4500 mAh Lithium-ion BatteryOcta core (2 GHz, Dual core, Kryo 460 + 1.7 GHz, Hexa Core, Kryo 460) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
3334,"ASUS Zenfone 4 Selfie Dual Camera (Black, 64 GB)","₹13,490",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB13.97 cm (5.5 inch) HD Display16MP Rear Camera | 20MP + 8MP Dual Front Camera3000 mAh BatteryOcta Core Qualcomm Snapdragon 430 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3335,"OPPO A52 (Twilight Black, 128 GB)","₹10,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
3336,"Redmi Note 8 (Space Black, 128 GB)","₹13,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera4000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase
3337,"POCO X2 (Matrix Purple, 256 GB)","₹11,999",4.2,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3338,"REDMI 10 Prime (Astral White, 128 GB)","₹14,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) Full HD Display50MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
3339,"MOTOROLA G71 5G (Arctic Blue, 128 GB)","₹13,999",4.2,6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 Processor1 Year on Handset and 6 Months on Accessories
3340,"REDMI 10 Prime (Phantom Black, 128 GB)","₹14,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) Full HD Display50MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
3341,"OPPO F5 Youth (Gold, 32 GB)","₹13,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3342,"SAMSUNG Galaxy A31 (Prism Crush Blue, 128 GB)","₹13,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 5MP | 20MP Front Camera5000 mAh Lithium-ion BatteryMediaTek (MT6768) Octa Core ProcessorSuper AMOLED Display1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
